Ticker,Name,Sector,Business Type,Price,Quality Score,Safety Score,Value Score,Composite Score,F-Score,Altman Z,Earnings Yield (EBIT/EV),ROC (Greenblatt),Acquirers Multiple,Net-Net Pass,NCAV per Share,EPV per Share,IV Bear,IV Base,IV Bull,MOS Bear,MOS Base,MOS Bull,Blended IV,MOS Blended,Upside Blended,Verdict,Reasons,Red Flags,Comparables IV,Justified PB IV,Quarters Stale,Latest Filing,Peer Group,Peer Count,Peer PE Median,Peer EV/EBIT Median,Peer PB Median
JKON,Jaya Konstruksi Manggala Pratama Tbk.,Infrastructures,Cyclical,89.0,36.7,91.1,92.0,73.3,5,7.0197220097837905,0.25948948009183526,0.10193612843994361,3.853720773751955,False,76.44777421018848,121.03706183739723,73.55659540562772,103.95204858776847,137.11468458567882,-0.20995268349778365,0.14383601661437395,0.3509083270772023,129.0078286180792,0.3101193861383424,0.449526164248081,BUY,"MOS 31%, quality and balance sheet both pass",,158.99629327275625,,0.45,2026-06-30,Infrastructures | Heavy Constructions & Civil Engineering | Heavy Constructions & Civil Engineering | Heavy Constructions & Civil Engineering,7,9.058166174021757,7.094076259920247,0.8993139336443662
JMAS,Asuransi Jiwa Syariah Jasa Mitra Abadi Tbk.,Financials,Financial,228.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Financials | Insurance | Insurance,9,10.281517474681191,,0.5473303505986757
JPFA,Japfa Comfeed Indonesia Tbk.,Consumer Non-Cyclicals,Compounder,2200.0,65.0,89.6,92.5,82.4,7,5.362372682729095,0.21270182402875273,0.2704299529172321,4.701417134367505,False,232.3257417984165,1450.0176977213039,,,,,,,2289.2103727120925,0.038969932067188066,0.040550169414587556,SKIP,MOS 4% below watch threshold 10%,,3464.0801176991963,,1.45,2026-03-31,"Consumer Non-Cyclicals | Food & Beverage | Agricultural Products | Fish, Meat & Poultry",9,8.671024281367984,16.396383712344086,1.245367442390432
JRPT,Jaya Real Property Tbk.,Properties & Real Estate,Cyclical,1080.0,85.0,89.6,71.8,82.1,7,5.79222310037191,0.1166867472319925,0.13888240643745123,8.56995351847314,False,69.51231498715576,702.2159130497015,867.0080762191252,1297.8183292337978,1754.0872020467464,-0.24566313696833872,0.1678342217299341,0.3842951486449429,973.2428932479852,-0.10969215135569736,-0.09884917291853224,SKIP,MOS -11% below watch threshold 10%,,1208.5709029212496,,0.45,2026-06-30,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
JSKY,Sky Energy Indonesia Tbk.,Energy,Cyclical,52.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Energy,48,12.769743421191965,8.117437974233383,1.3229373691448352
JSMR,Jasa Marga (Persero) Tbk.,Infrastructures,Cyclical,2780.0,76.7,38.3,52.5,55.8,6,0.9892119870646501,0.08499202953848915,0.06499853727640373,11.765809163871584,False,-12179.509937029683,,,,,,,,4602.137836378545,0.39593291230329564,0.6554452648843687,WATCH,Cheap but balance sheet weak - possible value trap,Net debt/EBITDA 7.0x,4602.137836378545,,1.45,2026-03-31,Infrastructures | Transportation Infrastructure | Transport Infrastructure Operator,6,9.33800419382013,9.432858171974214,1.124274093547615
JSPT,Jakarta Setiabudi Internasional Tbk.,Properties & Real Estate,Cyclical,1390.0,90.0,88.8,88.8,89.2,8,3.5398508728295135,0.168206291735282,0.18061402556040013,5.94508082714153,False,-445.219472421472,1246.4651429698768,2581.1804276001258,4240.225691266076,5992.402801041577,0.46148669611121906,0.6721872604887302,0.7680396251469619,2078.9829097347115,0.33140383526415285,0.49567115808252615,BUY,"MOS 33%, quality and balance sheet both pass",,2025.6839999885265,,1.45,2026-03-31,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
JTPE,Jasuindo Tiga Perkasa Tbk.,Basic Materials,Cyclical,600.0,86.7,94.8,66.8,82.8,8,5.555246417540491,0.11675824171382747,0.4983536932953312,8.564705885610916,False,96.3764015374727,419.6661415991606,356.51777484671936,494.36450973859786,639.9493824509519,-0.6829455424991446,-0.21367935638676486,0.06242584733490824,565.1824591614788,-0.06160407187827002,-0.05802923473086863,SKIP,MOS -6% below watch threshold 10%,,854.9216213805964,,1.45,2026-03-31,Basic Materials | Containers & Packaging | Containers & Packaging | Containers & Packaging,9,19.006084751788784,13.236591015696982,0.9401486583379153
KAEF,Kimia Farma Tbk.,Healthcare,Ordinary,460.0,36.7,33.3,18.3,29.4,6,-0.84899283420236,0.032848722814903364,0.030163353672521563,30.442583890850788,False,-1282.792845981897,,,,,,,,465.2693450733412,0.01132536482176914,0.011455097985524354,SKIP,MOS 1% below watch threshold 10%,Net debt/EBITDA 9.5x; Interest coverage 0.5x; Trailing EBIT -1.4x mid-cycle - possible peak earnings,465.2693450733412,,0.45,2026-06-30,Healthcare | Pharmaceuticals & Health Care Research | Pharmaceuticals | Pharmaceuticals,6,9.281741633694939,7.472695760741151,1.469293510764925
KAQI,Jantra Grupo Indonesia Tbk.,Industrials,Cyclical,97.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Industrials | Industrial Services | Business Support Services | Business Support Services,10,13.35995628193082,9.538398395217746,1.4057675482565506
KARW,Meratus Jasa Prima Tbk.,Transportation & Logistic,Cyclical,212.0,50.0,62.3,38.8,50.4,6,-38.05625333345734,0.013217168646348492,0.013129424637111158,75.65916927876002,False,-1194.3489539313628,240.33586129742514,118.88551808190134,140.19395735524688,163.4508442224844,-0.7832281292154628,-0.5121907106366858,-0.2970260325571152,164.73599693130237,-0.28690756088001523,-0.2229434107014039,SKIP,MOS -29% below watch threshold 10%,Normalised EBIT 8.9x trailing - valuation assumes cycle recovery,55.09758270513476,,0.45,2026-06-30,Transportation & Logistic | Logistics & Deliveries | Logistics & Deliveries | Logistics & Deliveries,7,9.052415583885466,6.788313476605148,1.053034918368662
KAYU,Darmi Bersaudara Tbk.,Basic Materials,Cyclical,18.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Basic Materials | Forestry & Paper,6,7.768566870702134,9.44136568520986,1.3783061458986228
KBAG,Karya Bersama Anugerah Tbk.,Industrials,Cyclical,51.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Industrials | Industrial Services | Business Support Services | Business Support Services,10,13.35995628193082,9.538398395217746,1.4057675482565506
KBLI,KMI Wire & Cable Tbk.,Industrials,Deep Value,334.0,56.7,88.9,80.2,75.3,4,12.770784074967299,0.15603395639580683,0.07787892941190463,6.408861398497958,True,536.3294234307346,308.6783649692741,256.290959555297,407.01095029125,566.1917294639435,-0.30320632682299753,0.17938325796641258,0.41009382048688164,306.95897105407005,-0.0880933007205277,-0.08096116450877233,DEEP VALUE,Trades below 2/3 NCAV - Graham net-net,,306.95897105407005,,1.45,2026-03-31,Industrials | Industrial Goods | Electrical | Electrical Components & Equipment,4,5.656365418223455,5.239147841190394,0.49398117075842296
KBLM,Kabelindo Murni Tbk.,Industrials,Cyclical,302.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Industrials | Industrial Goods | Electrical | Electrical Components & Equipment,4,5.656365418223455,5.239147841190394,0.49398117075842296
KBLV,First Media Tbk.,Infrastructures,Cyclical,159.0,36.7,26.1,18.3,27.0,4,-4.1462323186168994,,-0.00023305613019066748,2434.3114652903228,False,-645.9991183050263,,,,,,,,1090.6519366483553,0.8542156350186134,5.859446142442486,WATCH,Cheap but balance sheet weak - possible value trap,Interest coverage -8.1x,1090.6519366483553,,1.45,2026-03-31,Infrastructures | Telecommunication | Telecommunication Service | Wired Telecommunication Service,5,27.330200244220453,13.219713383808653,1.4052395821892443
KBRI,Kertas Basuki Rachmat Indonesia Tbk.,Basic Materials,Cyclical,50.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Basic Materials | Forestry & Paper | Paper | Paper,4,5.822632122345567,5.913922020964207,0.3874348043236587
KDSI,Kedawung Setia Industrial Tbk.,Basic Materials,Cyclical,456.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Basic Materials | Containers & Packaging | Containers & Packaging | Containers & Packaging,9,19.006084751788784,13.236591015696982,0.9401486583379153
KDTN,Puri Sentul Permai Tbk.,Properties & Real Estate,Cyclical,424.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
KEEN,Kencana Energi Lestari Tbk.,Energy,Cyclical,910.0,50.0,60.8,32.5,47.8,8,2.5207897193478956,0.07385736252469725,0.04050656192329829,13.539611567710786,False,-597.640561227395,93.9128318695273,,161.03787382998482,417.6715676889388,,-4.650844601691211,-1.1787453836879869,186.24527708613687,-1.0,-0.7953348603449045,SKIP,MOS -100% below watch threshold 10%,Net debt/EBITDA 7.3x,356.9376212845875,,0.45,2026-06-30,Energy,48,12.769743421191965,8.117437974233383,1.3229373691448352
KEJU,Mulia Boga Raya Tbk.,Consumer Non-Cyclicals,Compounder,595.0,76.7,90.3,31.2,66.1,6,5.830268182446368,0.06856275944840094,0.28669385037881867,14.5851772601507,False,40.60070378420892,207.06249231208477,,,,,,,256.2030541266776,-1.0,-0.5694066317198696,SKIP,MOS -100% below watch threshold 10%,,324.9998406671076,,0.45,2026-06-30,Consumer Non-Cyclicals | Food & Beverage | Processed Foods | Processed Foods,21,10.558880519242848,8.175622633576266,1.6206373241502938
KETR,Ketrosden Triasmitra Tbk.,Energy,Cyclical,575.0,76.7,66.6,32.5,58.6,7,5.461155218353957,0.07247391878238822,0.09805320445212076,13.798067177830166,False,164.42637416956399,111.15513069155531,,,57.72311501045439,,,-8.96134737177403,128.5445907629321,-1.0,-0.7764441899775094,SKIP,MOS -100% below watch threshold 10%,,157.52702421522673,,1.45,2026-03-31,"Energy | Oil, Gas & Coal | Oil, Gas & Coal Supports",7,6.627479646647261,5.501228771270055,1.349479823824487
KIAS,Keramika Indonesia Assosiasi Tbk.,Basic Materials,Cyclical,21.0,16.7,52.2,20.0,29.6,8,1.0458194610357725,-0.028564926205206412,-0.013833230680522612,-35.00796721182266,False,6.142902430216557,,,,,,,,24.16493938175553,0.13097237000085554,0.15071139913121567,WATCH,MOS 13% attractive but short of buy threshold 30%,Interest coverage -7.0x,24.16493938175553,,1.45,2026-03-31,Basic Materials | Construction Materials | Construction Materials | Construction Materials,10,12.68567498355167,10.901767958955283,0.5102438604959392
KICI,Kedaung Indah Can Tbk.,Basic Materials,Cyclical,195.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Basic Materials | Containers & Packaging | Containers & Packaging | Containers & Packaging,9,19.006084751788784,13.236591015696982,0.9401486583379153
KIJA,Kawasan Industri Jababeka Tbk.,Properties & Real Estate,Deep Value,127.0,83.3,82.6,88.8,84.9,7,6.117385057230057,0.1881319563449226,0.11549534041209532,5.315418068404031,True,204.9666129163607,231.22654427235835,270.6869334389044,478.09162018398405,697.1391365681179,0.5308233079944192,0.734360539615552,0.8178268966146462,204.9666129163607,0.3803868923187797,0.6139103379241,DEEP VALUE,Trades below 2/3 NCAV - Graham net-net,,224.3028380090538,,0.45,2026-06-30,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
KING,Hoffmen Cleanindo Tbk.,Industrials,Cyclical,276.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Industrials | Industrial Services,11,13.331078119560926,9.407127354276275,1.6851565507469584
KINO,Kino Indonesia Tbk.,Consumer Non-Cyclicals,Ordinary,1300.0,73.3,42.8,79.8,65.3,8,0.486889090977766,0.11653014872970555,0.12161593603027043,8.581470210936775,False,-779.8801904110794,181.9160836948524,,,349.23690404100313,,,-2.7224015702744,990.4037848295482,-0.31259595319875966,-0.2381509347465014,SKIP,MOS -31% below watch threshold 10%,,2122.286566418122,,0.45,2026-06-30,Consumer Non-Cyclicals | Nondurable Household Products | Personal Care Products | Personal Care Products,4,31.671915126739798,11.719520008819957,0.7935798409148047
KIOS,Kioson Komersial Indonesia Tbk.,Consumer Cyclicals,Ordinary,99.0,16.7,67.6,20.0,34.8,5,9.9663148939812,-0.01725484318299543,-0.012737765953316866,-57.95474287390195,False,34.03705603630625,,,,,,,,97.22695802432061,-0.01823611487706812,-0.017909514905852464,SKIP,MOS -2% below watch threshold 10%,Interest coverage -762.3x,97.22695802432061,,1.45,2026-03-31,Consumer Cyclicals | Retailing,18,10.694931239689799,10.050352905588877,1.422027519184855
KJEN,Krida Jaringan Nusantara Tbk.,Transportation & Logistic,Cyclical,143.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Transportation & Logistic | Logistics & Deliveries | Logistics & Deliveries | Logistics & Deliveries,7,9.052415583885466,6.788313476605148,1.053034918368662
KKES,Kusuma Kemindo Sentosa Tbk.,Basic Materials,Cyclical,74.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Basic Materials | Chemicals | Specialty Chemical | Specialty Chemical,8,13.16483991901313,10.120677959093147,1.520943283857289
KKGI,Resource Alam Indonesia Tbk.,Energy,Cyclical,278.0,30.0,86.7,49.2,55.3,3,11.034867168844588,0.10075373778874364,0.06924591086287578,9.925190091674411,False,173.76185967597357,1330.980599166816,844.8520280402479,1236.2413045673875,1663.419288298361,0.670948295354324,0.775124808584774,0.8328743679025223,1028.197055427204,0.7296238123493807,2.698550559090662,WATCH,Cheap but F-Score 3/9 shows deteriorating fundamentals,Normalised EBIT 6.4x trailing - valuation assumes cycle recovery,384.86164976772807,,0.45,2026-06-30,"Energy | Oil, Gas & Coal | Coal | Coal Production",26,15.378032536083092,8.15902719908333,1.327597648369335
KLAS,Pelayaran Kurnia Lautan Semesta Tbk.,Transportation & Logistic,Cyclical,77.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Transportation & Logistic | Transportation | Passenger Marine Transportation | Passenger Marine Transportation,10,18.1436746865216,9.323868477410677,1.8682050333418738
KLBF,Kalbe Farma Tbk.,Healthcare,Compounder,790.0,78.3,95.6,75.8,83.2,7,9.917439596112406,0.1528275734254072,0.23373774731193006,6.543321846879186,False,302.0939687841042,718.830447497845,636.0235398243224,956.5139729581851,1299.3636656411336,-0.24209239208065766,0.17408420333182573,0.3920100885611595,831.6962458075199,0.050133983431698274,0.05278005798420238,SKIP,MOS 5% below watch threshold 10%,,790.0,,0.45,2026-06-30,Healthcare | Pharmaceuticals & Health Care Research | Pharmaceuticals | Pharmaceuticals,6,9.281741633694939,7.472695760741151,1.469293510764925
KLIN,Klinko Karya Imaji Tbk.,Industrials,Cyclical,117.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Industrials | Industrial Services | Business Support Services | Business Support Services,10,13.35995628193082,9.538398395217746,1.4057675482565506
KMDS,Kurniamitra Duta Sentosa Tbk.,Consumer Cyclicals,Ordinary,540.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Cyclicals | Retailing | Specialty Retail | Specialty Stores,6,10.582498513763287,10.050352905588877,2.8584492925773355
KMTR,Kirana Megatara Tbk.,Basic Materials,Cyclical,230.0,25.0,57.8,25.0,35.9,8,2.5579682774769505,0.049631381580909434,0.11693593884564982,20.14854247750071,False,106.40356549472773,,,,44.955693774408054,,,-4.116148382764637,228.83768215122342,-0.005079224006509923,-0.005053555864246051,SKIP,MOS -1% below watch threshold 10%,Net debt/EBITDA 11.3x,228.8376821512234,,0.45,2026-06-30,Basic Materials | Chemicals | Specialty Chemical | Specialty Chemical,8,13.16483991901313,10.120677959093147,1.520943283857289
KOBX,Kobexindo Tractors Tbk.,Industrials,Cyclical,170.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Industrials | Industrial Goods | Machinery,4,14.416005681359687,9.823816834611925,1.0469873784900932
KOCI,Kokoh Exa Nusantara Tbk.,Industrials,Cyclical,108.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Industrials | Industrial Goods,10,7.337987077260884,6.732346217288436,0.694251249684102
KOIN,Kokoh Inti Arebama Tbk.,Consumer Cyclicals,Ordinary,78.0,32.5,59.3,51.2,47.7,6,-2.10124473977081,0.06470508300229126,0.058723287807547826,15.454736376191486,False,-173.75551205622273,,328.5070768745607,516.1909754676079,718.9786450500036,0.7625621927475735,0.8488931350856314,0.8915127722679785,346.9986381673021,0.7752152561405932,3.448700489324386,WATCH,Cheap but business economics poor - value trap risk,Trailing EBIT -0.1x mid-cycle - possible peak earnings,76.29089848681264,,0.45,2026-06-30,Consumer Cyclicals | Retailing | Specialty Retail | Home Improvement Retail,4,18.938832366208775,14.064467156516635,1.1987329238996036
KOKA,Koka Indonesia Tbk.,Consumer Cyclicals,Ordinary,202.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Cyclicals | Retailing | Specialty Retail | Specialty Stores,6,10.582498513763287,10.050352905588877,2.8584492925773355
KONI,Perdana Bangun Pusaka Tbk.,Basic Materials,Cyclical,2360.0,70.0,93.3,25.0,62.8,6,17.63864064582634,0.0402049462910769,0.20296120404637671,24.87256151917657,False,471.4806892689397,701.3802285443098,956.1851264823351,1410.2197339633894,1889.7419409201195,-1.4681412988320515,-0.6734980678275402,-0.2488477653466858,890.9597536183107,-1.0,-0.6224746806702073,SKIP,MOS -100% below watch threshold 10%,,860.7523085115934,,0.45,2026-06-30,Basic Materials | Construction Materials | Construction Materials | Construction Materials,10,12.68567498355167,10.901767958955283,0.5102438604959392
KOPI,Mitra Energi Persada Tbk.,Energy,Cyclical,206.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,"Energy | Oil, Gas & Coal | Oil & Gas | Oil & Gas Production & Refinery",9,15.064036542847035,8.411588499041516,1.5179638241818716
KOTA,DMS Propertindo Tbk.,Properties & Real Estate,Cyclical,179.0,76.7,73.8,18.8,56.4,8,2.6219426391766527,0.03327571302884486,0.04432675090781502,30.051948071951326,False,-42.1077383893165,,,,,,,,62.04047199529011,-1.0,-0.6534051843838542,SKIP,MOS -100% below watch threshold 10%,Net debt/EBITDA 4.6x; Trailing EBIT -8.2x mid-cycle - possible peak earnings,62.04047199529012,,1.45,2026-03-31,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
KPIG,MNC Tourism Indonesia Tbk.,Consumer Cyclicals,Ordinary,76.0,63.3,63.3,41.8,56.1,6,5.492049320633094,0.06768130576476296,0.028762678904932205,14.775128651856356,False,-29.419947387790288,,,,,,,,154.6909529357868,0.5086978355382679,1.0354072754708792,WATCH,"Cheap and sound, but flagged: Net debt/EBITDA 5.6x",Net debt/EBITDA 5.6x,154.6909529357868,,0.45,2026-06-30,"Consumer Cyclicals | Consumer Services | Tourism & Recreation | Hotels, Resorts & Cruise Lines",4,20.170262477240115,14.879103844859301,1.5661740593254243
KRAS,Krakatau Steel (Persero) Tbk.,Basic Materials,Cyclical,234.0,41.7,42.1,80.0,54.6,5,-1.1901060459000317,2.0977071727808703,0.2433512729601326,0.4767109599355227,False,-1288.4766208149713,,,,397.4743943780316,,,0.4112828315238684,2163.6715365612263,0.8918504976167031,8.246459557953958,WATCH,"Cheap and sound, but flagged: Trailing EBIT 2.6x mid-cycle - possible peak earnings",Trailing EBIT 2.6x mid-cycle - possible peak earnings,2163.6715365612263,,0.45,2026-06-30,Basic Materials | Metals & Minerals | Iron & Steel | Iron & Steel,4,9.266482273796075,7.211822702853995,0.53559173397186
KREN,Quantum Clovera Investama Tbk.,Financials,Financial,13.0,15.0,26.7,20.0,20.6,3,,,,,False,,,,,,,,,0.09586379366396149,-1.0,-0.9926258620258491,SKIP,MOS -100% below watch threshold 10%,,0.09586379366396149,,1.45,2026-03-31,Financials | Holding & Investment Companies | Investment Companies | Investment Companies,13,14.566398170997925,15.07996983497698,0.7997799244128763
KRYA,Bangun Karya Perkasa Jaya Tbk.,Infrastructures,Cyclical,66.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Infrastructures | Heavy Constructions & Civil Engineering | Heavy Constructions & Civil Engineering | Heavy Constructions & Civil Engineering,7,9.058166174021757,7.094076259920247,0.8993139336443662
KSIX,Kentanix Supra International Tbk.,Technology,Ordinary,428.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Technology,10,8.51203282106588,7.224281818542886,2.0753128335742566
KUAS,Ace Oldfields Tbk.,Industrials,Cyclical,93.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Industrials | Industrial Services | Business Support Services | Business Support Services,10,13.35995628193082,9.538398395217746,1.4057675482565506
LABA,Green Power Group Tbk.,Energy,Cyclical,97.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Energy,48,12.769743421191965,8.117437974233383,1.3229373691448352
LABS,UBC Medical Indonesia Tbk.,Healthcare,Ordinary,157.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Healthcare | Healthcare Equipment & Providers | Healthcare Supplies & Distributions | Healthcare Supplies & Distributions,4,7.7648857093037975,8.02514613469945,0.8560902149342481
LAJU,Jasa Berdikari Logistics Tbk.,Transportation & Logistic,Cyclical,69.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Transportation & Logistic | Logistics & Deliveries | Logistics & Deliveries | Logistics & Deliveries,7,9.052415583885466,6.788313476605148,1.053034918368662
LAND,Trimitra Propertindo Tbk.,Properties & Real Estate,Cyclical,82.0,43.3,37.1,18.8,33.1,5,1.4002707128353464,0.018413106449335623,0.011786265566596465,54.309141303860855,False,-60.80953471080738,,,,,,,,66.98014424730569,-0.22424340707953153,-0.18316897259383302,SKIP,MOS -22% below watch threshold 10%,Net debt/EBITDA 16.7x; Interest coverage 1.3x,66.98014424730569,,0.45,2026-06-30,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
LAPD,Leyand International Tbk.,Consumer Cyclicals,Ordinary,68.0,15.0,26.1,20.0,20.4,4,-12.815285327747413,-0.015743313123594053,-0.05832406144973078,-63.51903135950008,False,-19.62183411895029,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,Interest coverage -1.0x,,,1.45,2026-03-31,"Consumer Cyclicals | Consumer Services | Tourism & Recreation | Hotels, Resorts & Cruise Lines",4,20.170262477240115,14.879103844859301,1.5661740593254243
LCGP,Eureka Prima Jakarta Tbk.,Properties & Real Estate,Cyclical,114.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
LCKM,LCK Global Kedaton Tbk.,Properties & Real Estate,Cyclical,109.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
LEAD,Logindo Samudramakmur Tbk.,Transportation & Logistic,Cyclical,112.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Transportation & Logistic | Transportation | Passenger Marine Transportation | Passenger Marine Transportation,10,18.1436746865216,9.323868477410677,1.8682050333418738
LFLO,Imago Mulia Persada Tbk.,Properties & Real Estate,Cyclical,482.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Properties & Real Estate | Real Estate | Real Estate Development | Real Estate Development,35,12.379916854923529,9.504502268830333,0.7706297288148782
LIFE,MSIG Life Insurance Indonesia Tbk.,Financials,Financial,5975.0,15.0,83.3,30.0,42.8,6,,,,,False,,,1533.505551624743,2195.984741266768,2917.7594866863815,-2.896301512354821,-1.7208750077895725,-1.04780415495646,1848.9490177210855,-1.0,-0.6905524656533748,SKIP,MOS -100% below watch threshold 10%,,1815.8989256856294,1881.9991097565419,0.45,2026-06-30,Financials | Insurance | Insurance,9,10.281517474681191,,0.5473303505986757
LINK,Link Net Tbk.,Infrastructures,Cyclical,1415.0,43.3,26.1,20.0,29.8,5,-3.673851152607302,-0.09201383493159426,-0.09113580994268068,-10.867930901297928,False,-3074.8436336959285,,,,,,,,1599.7151008085077,0.11546749837839959,0.13054070728516454,WATCH,MOS 12% attractive but short of buy threshold 30%,Net debt/EBITDA 10.7x; Interest coverage -2.3x,1599.7151008085077,,1.45,2026-03-31,Infrastructures | Telecommunication | Telecommunication Service | Wired Telecommunication Service,5,27.330200244220453,13.219713383808653,1.4052395821892443
LION,Lion Metal Works Tbk.,Industrials,Cyclical,360.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Industrials | Industrial Goods,10,7.337987077260884,6.732346217288436,0.694251249684102
LIVE,Homeco Victoria Makmur Tbk.,Consumer Cyclicals,Ordinary,222.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Cyclicals | Retailing | Specialty Retail,13,10.582498513763287,8.450289443602555,1.4759097575188527
LMAS,Limas Indonesia Makmur Tbk.,Consumer Cyclicals,Ordinary,50.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Cyclicals,49,11.174937874788398,8.450289443602555,1.219026001317649
LMAX,Lupromax Pelumas Indonesia Tbk.,Basic Materials,Cyclical,112.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Basic Materials | Chemicals | Specialty Chemical | Specialty Chemical,8,13.16483991901313,10.120677959093147,1.520943283857289
LMPI,Langgeng Makmur Industri Tbk.,Consumer Cyclicals,Ordinary,143.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Consumer Cyclicals,49,11.174937874788398,8.450289443602555,1.219026001317649
LMSH,Lionmesh Prima Tbk.,Industrials,Cyclical,256.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Industrials | Industrial Goods,10,7.337987077260884,6.732346217288436,0.694251249684102
LOPI,Logisticsplus International Tbk.,Transportation & Logistic,Cyclical,84.0,,,,,,,,,,False,,,,,,,,,,,,SKIP,No usable intrinsic value - cannot assess margin of safety,,,,,,Transportation & Logistic | Logistics & Deliveries | Logistics & Deliveries | Logistics & Deliveries,7,9.052415583885466,6.788313476605148,1.053034918368662
