Ticker,PBV x ROE,Close Price,Price to Equity Discount (%),Relative PE ratio (TTM),EPS Growth,Debt to Total Assets Ratio,Liquidity Differential,CCE,Operating Efficiency,Dividend Payout Efficiency,Yearly Price Change,Composite Rank,Net Debt to Equity
FAPA,1.843149693043106,7375.0,-83.83961134015551,1.611942419569731,0.8255140501392829,0.4518155048946322,0.8410875819058887,0.08771139455153194,0.30063572599231037,0.19718405991949461,0.3053097345132743,0.5128,0.9631137820465844
FAST,-4.300902704864268,364.0,-82.1179962393036,-0.5641852834133793,1.0558461254282945,0.4509991692488224,0.35391776747345227,0.046957292522151715,0.028103845807929087,0.0,0.10975609756097561,0.3422,7.132676270615181
FASW,-0.2595028212861786,5450.0,-66.81152138894208,-2.714544482270726,1.3490027235513806,0.3635467665534287,0.79863962443256,0.007705890504507442,0.08152901441510227,0.0,0.025882918685433097,0.4771,0.7589094822859008
FILM,-0.2577730177779225,1090.0,-73.75714486155648,-4.3707313509361185,0.7776912866422339,0.10311965351409458,1.5355427696324497,0.07104342304508249,-0.02355347045032824,0.0,-0.7085561497326203,0.419,0.038874840634542294
FIMP,,69.0,,,,,,,,,-0.09210526315789473,0.0118,
FIRE,0.02087324217064043,112.0,46.30123352982566,1.736712170733002,1.1394578884449744,0.042839741274507424,0.8748013956303408,0.028604450330644973,0.04752654173350588,0.0,0.5342465753424658,0.3503,0.02045546180379591
FISH,0.06926666403903593,610.0,7.368686529120333,0.9717044300827844,,0.31876956555871727,1.416959614857041,0.18548328802317304,0.037897503464015186,0.2874211005885945,-0.9410628019323671,0.6615,0.3701125204967576
FITT,-0.4289774008281414,350.0,-83.5670955831768,-6.698085139023186,0.09183811798997253,0.3774969986666647,7.032295636417895,0.19657410172305742,-0.8304638685034046,0.0,0.7676767676767676,0.3884,0.2971449492137486
FLMC,,75.0,,,,,,,,,0.20967741935483872,0.0342,
FMII,-0.015651704246361826,250.0,-56.67785690438751,-26.413882244824773,-0.9684001738165944,0.060560760493856274,3.2313722379916388,0.002139562911606686,0.15453069609650652,0.0,-0.3351063829787234,0.5007,0.06300030432901521
FOLK,0.1664327346457822,218.0,-82.75501390516062,15.676506584131339,6.222151615080029,0.0,8.654196588431406,0.18799365893315986,-0.9431350050111763,0.0,1.6585365853658536,0.2309,-0.1802861631840288
FOOD,,176.0,,,,,,,,,0.7254901960784313,0.1005,
FORE,1.6183094917735505,805.0,-89.72468594648181,4.541109194849732,7.00647679003414,0.19484349277270624,1.2264354807675744,0.20959939027777302,0.09092877200155257,0.0,0.41228070175438597,0.3821,-0.025190960573893126
FORU,-37.48718725452706,2250.0,-98.47187546127898,-8.863665953138492,-1.1848187550092524,0.17523934447453252,2.344640607598086,0.6152382599256011,-0.6543426358551738,0.0,0.5463917525773195,0.4538,-0.7351713534716994
FPNI,0.17990148132885914,430.0,-17.014683984701886,0.6262914626643215,3.9461902712010333,0.0008100914246036338,1.5310925656534722,0.159565967342845,0.08545225455972569,0.0,1.2513089005235603,0.6248,-0.25972574086929867
FUJI,0.05832726845045766,206.0,-31.171744033608427,2.8080741189544267,3.6700154846392876,0.010890372970469863,6149.734883862326,0.4501700203126714,0.6494974929302542,0.0,-0.5095238095238095,0.4165,-0.4488023991293339
FUTR,-3.7713647975424798,372.0,-92.98915181896366,-4.185757529205782,-2.644891951814239,0.027366355466667946,7.068904361144417,0.15260720316473683,-1.1197701575807233,0.0,1.530612244897959,0.369,-0.14578396919671485
FWCT,,95.0,,,,,,,,,-0.3624161073825503,0.1775,
GAMA,,18.0,,,,,,,,,0.0,0.1733,
GDST,0.06060153307058365,141.0,13.750162963563922,0.9895234015009566,,0.40859046220586037,0.9897046777702242,0.15074326485622988,0.052921225196936025,0.22611700793802852,0.3177570093457944,0.4479,0.6798421913929317
GDYR,,1080.0,,,,,,,,,-0.07692307692307693,0.3433,
GEMA,0.012394893639225864,81.0,234.74505020567273,0.5586536017091149,-1.8772838052858078,0.4163211868055637,1.1096224946091482,0.06211206335134679,0.039017771229014654,0.177776292376742,-0.19801980198019803,0.6544,0.9993914309867797
GEMS,0.7996079867586201,6625.0,-64.04513977211126,0.7506221959548967,-0.2944625473038055,0.10690651738144699,1.765672447182477,0.11499145212520151,0.18312310043160285,0.34746214276135606,-0.29521276595744683,0.5706,-0.01267028600661904
GGRM,0.03484523427929847,21575.0,54.1826651312107,0.9366972596779589,,0.0,3.644119620193322,0.11210037344400954,0.08983013904714872,0.4476356811546721,1.5087209302325582,0.7661,-0.13623946634600648
GGRP,-0.014631039159409852,304.0,218.50047193895915,-0.5227793233275834,1.2512203455052489,0.09040352558984527,4.386590560526967,0.07045210420278415,0.01573913447550522,0.0,0.5670103092783505,0.5353,0.02357908242783644
GHON,,1625.0,,,,,,,,,0.015625,0.4642,
GIAA,-301.05033437797385,63.0,-102.76718590081617,-0.3365874733601006,-1.7943210691903382,0.49088557277554423,0.9806832269915554,0.11423006935064035,0.06465534203449859,0.0,-0.125,0.667,-71.34670704012112
GJTL,0.05113123809366284,1320.0,139.32858309686392,0.2649343602864213,0.17606205797700278,0.24609779047243446,1.466155531051788,0.03641457485018467,0.10817040896510458,0.20693817161840766,0.28780487804878047,0.7738,0.4493794129170886
GLOB,,155.0,,,,,,,,,2.1,0.1647,
GLVA,,310.0,,,,,,,,,-0.0718562874251497,0.3529,
GMFI,0.7831858333924995,60.0,-66.43460193057274,0.8793571679696032,0.7786784354475258,0.43143511858514433,1.0741936695924783,0.06155972268953369,0.122663228842532,0.0,0.0,0.5552,2.3980248801877737
GMTD,0.025087681761548998,1305.0,-36.15013643945069,7.586356655359282,-4.033110488278518,0.0,2.7097242583315517,0.058693223461675666,-0.5213079648394197,0.3026846340441772,-0.4041095890410959,0.3332,-0.10145925739731482
GOLD,,274.0,,,,,,,,,0.12295081967213115,0.2866,
GOLF,0.002818243961392797,167.0,146.45416057612724,4.532761222411644,7.468423479781644,0.05572767480041821,5.855822863965262,0.027110496132712866,0.22180286498662116,0.18539947710211738,-0.21962616822429906,0.4558,0.030993995194013628
GOLL,,50.0,,,,,,,,,0.0,,
GOOD,0.4366958963796094,302.0,-64.9300704581603,1.4446573043115185,-0.055904564938277924,0.2567996952524786,1.2719520350931766,0.09725618583942182,0.05087564251437833,0.5856899403139104,-0.20526315789473684,0.4761,0.38330985211312385
GOTO,-0.005042866967010776,50.0,-39.22162771622014,-41.652214278489396,2.2337220465326406,0.17314967070360401,2.6097148869698725,0.45118656082220143,0.06433998449263807,0.0,-0.1935483870967742,0.628,-0.4074461687551032
GPRA,0.012729932494936792,109.0,192.92468768468174,0.7103553956498534,-0.8288464539382158,0.14283627907277924,5.817950624473918,0.035030344293710006,0.19122592255054413,0.08399152183994933,-0.30128205128205127,0.6327,0.155670492351515
GPSO,,294.0,,,,,,,,,-0.2722772277227723,0.2011,
GRIA,0.045477988747652645,143.0,-62.210669749420475,11.947419024494401,-0.22594638609426665,0.01833224216293136,5.563356852002214,0.027800158477640377,0.09889050102908721,0.0,0.5376344086021505,0.3945,-0.010920132750466011
GRPH,,61.0,,,,,,,,,0.22,0.0374,
GRPM,,240.0,,,,,,,,,4.1063829787234045,0.3091,
GSMF,0.002726332680863995,89.0,98.94984858462497,7.190310747093028,-1.8277986179664363,0.08047942484704836,,0.05425409598030535,-0.08391140978394393,0.0,0.6181818181818182,0.4799,0.061573331227271696
GTBO,-0.05240734623788676,170.0,90.05669371559644,-0.4098785836300468,,0.010129324795809894,1.2747510941823774,0.005634882247420925,-0.16099583800467493,0.0,-0.09090909090909091,0.3794,0.005290362816479358
GTRA,,252.0,,,,,,,,,0.7622377622377622,0.3626,
GTSI,-0.17904290253476066,191.0,-70.45528597840787,-4.964746112568341,-1.639165744860341,0.3412388738765068,1.28401186364787,0.13247292998175228,-0.13177366909242158,0.0,3.0638297872340425,0.4262,0.5992882142640127
GULA,,750.0,,,,,,,,,1.9069767441860466,0.4471,
GUNA,,206.0,,,,,,,,,-0.176,0.3733,
GWSA,0.002658775768482525,137.0,582.2565184001865,0.6269553835113492,0.5325904402608438,0.001896613963801511,33.318387835310105,0.013387533308181543,-0.7500202845154156,0.0,-0.13836477987421383,0.5046,-0.01212835053612337
GZCO,0.06966888929745407,178.0,14.412649037455155,0.8507985994991689,-1.7283211022914482,0.14243087383437744,0.5638371802882484,0.045274458255133536,-0.1843343422317215,0.0,0.6330275229357798,0.5857,0.1790877903647581
HADE,,20.0,,,,,,,,,1.2222222222222223,0.0235,
HAIS,,182.0,,,,,,,,,-0.037037037037037035,0.3636,
HAJJ,,109.0,,,,,,,,,-0.018018018018018018,0.2299,
HALO,,70.0,,,,,,,,,-0.13580246913580246,0.3348,
HATM,0.06977437531234304,555.0,-66.00051842587175,9.61995827790469,-0.2619563337651896,0.06934196886379491,3.461932704516753,0.08386445151341071,0.17259418268348342,0.4467828207374977,1.0404411764705883,0.3358,-0.016879610748148977
HBAT,,220.0,,,,,,,,,1.1568627450980393,0.2096,
HDFA,-0.20648527938627287,98.0,-23.133496519578415,-0.6359901466440692,1.032836837804673,0.8135929387726973,,0.024025185962892704,,0.0,-0.13274336283185842,0.4983,5.047887422059121
HDIT,,50.0,,,,,,,,,0.9230769230769231,0.0578,
HEAL,0.14435811680802013,785.0,-53.92122254166244,2.531457446179029,-0.263074345180351,0.30337278687258745,1.2710236484981028,0.047679713788464535,0.11841126096058324,0.5610751157096054,-0.5242424242424243,0.4451,0.5560343811483957
HELI,0.5163738676804551,192.0,-43.28681349781131,0.46717692198547367,0.108497342555387,0.19602002881148597,0.6294525533235819,0.02530603087173381,0.09351926624012799,0.0,-0.23809523809523808,0.6425,0.3550740584010019
HERO,0.07138468344542673,342.0,20.31539280508946,0.7508726933028371,-1.5062550737911367,0.3065083630757779,0.60683190486255,0.005937892856662222,0.06317955398881141,0.0,-0.15763546798029557,0.6772,0.7524891430377187
HEXA,0.10191770470295138,4480.0,-19.14219211668189,1.164448202482878,-0.28723201385667296,0.2163151520684526,1.647565036824748,0.04245802995287303,0.05243569219796783,1.437330282966646,-0.17037037037037037,0.5678,0.4192560556478114
HGII,,122.0,,,,,,,,,-0.1643835616438356,0.4439,
HILL,-18.35784139600184,16.0,-44.61130106723772,-0.013776845699389917,,0.5435527799480321,0.13448760133162344,0.006629608342399723,-1.4355680617107678,0.0,-0.9207920792079208,0.3393,19.700081137765803
HITS,-0.05377337004466737,116.0,42.49844985134432,-0.7106016315640891,,0.3305109268339292,1.3996582675919762,0.11748111965692826,0.10375855015744277,0.0,0.0,0.6405,1.0640600691426576
HKMU,,50.0,,,,,,,,,0.0,0.1476,
HMSP,0.8535258143638044,765.0,-70.73934257926402,1.0617662481462278,0.11458242647898279,0.006371833615891521,1.6531545804465697,0.1323796252114627,0.08813796946887832,1.007075753721492,0.4166666666666667,0.6172,-0.24147933337906294
HOKI,-0.15192110419490984,55.0,0.2085926953463968,-0.5086109441348876,-2.6266568561436734,0.3088601030019017,1.6353518386214025,0.008826067071723506,-0.13670846128032643,0.0,-0.35294117647058826,0.466,0.49618836481574013
HOME,,50.0,,,,,,,,,0.0,,
HOMI,-0.0001577302759309984,186.0,-54.758338989474574,-2403.3752785661018,-1.1491470117145939,0.06511545131871586,1.8328161315325333,0.020366849423410775,0.11979907485207761,0.0,-0.05583756345177665,0.5467,0.06086759041532364
HOPE,,226.0,,,,,,,,,0.8373983739837398,0.3668,
HOTL,,50.0,,,,,,,,,0.0,0.1701,
HRME,,41.0,125.28698547443791,,,0.2807482738326993,0.541318745953702,0.11829828047313926,-0.004050177218387878,0.0,0.17142857142857143,0.5081,0.24352037103415827
HRTA,0.9666295376459147,2220.0,-64.26147457545181,0.6284640132937371,1.8947789206372385,0.29854898600598917,1.4764673593940925,0.19807410622757415,0.03144733874028161,0.14593978293871665,2.148936170212766,0.6547,0.3785053055528746
HRUM,0.041234932944111485,855.0,53.26963969651415,0.8010067387316954,3.9482746671693913,0.15024282238701892,1.8517115568833875,0.03784513227385506,0.1882732023084472,0.0,-0.017241379310344827,0.6805,0.4473746193841424
HUMI,0.008741024372504297,152.0,-0.7600854183251247,9.013192374132139,-0.834455764726984,0.37357187625015775,1.3513675283310347,0.10669790684787442,0.07940707988515554,0.7642251349459552,1.303030303030303,0.4198,0.6138561043298638
HYGN,,168.0,,,,,,,,,0.09090909090909091,0.3326,
IATA,0.0666871946151015,127.0,-40.544727597692926,3.2914748491024803,-0.7028088871457222,0.24736137839530403,0.774226518254725,0.005183879574282065,0.20519805769600666,0.0,1.2678571428571428,0.4371,0.4282314683329569
IBFN,,63.0,,,,,,,,,2.7058823529411766,0.0749,
IBOS,,71.0,-40.17184617548104,,,0.049905761936429725,11.397548578489365,0.004180869147996748,,0.0,1.088235294117647,0.3704,0.049247953294146156
IBST,0.6171464037679628,8475.0,-76.04577559635358,2.1910954917863337,0.8055418643336825,0.09109883576900535,0.9501753046483359,0.01944912278766031,0.6477617291538619,0.0,0.5990566037735849,0.509,0.09944867821330902
ICBP,0.2787245613725814,7650.0,-40.85429089546878,0.7957781469749892,-0.575166596906251,0.3484485816821928,3.581164382651838,0.23292549068893706,0.18607780038420335,0.3552734162959515,-0.19895287958115182,0.6622,0.3152350986843577
ICON,,124.0,,,,,,,,,2.1794871794871793,0.1176,
IDEA,,68.0,,,,,,,,,-0.09333333333333334,0.0503,
IDPR,0.036769896567435255,276.0,25.898079799094397,1.3313220177866965,1.8839890822194296,0.27388366802923175,1.2004301262134376,0.004295999373974689,0.0324220573633303,0.3108352770360958,0.2545454545454545,0.5538,0.7117125317729195
IFII,0.13592309469506575,206.0,-27.44717833728995,1.0844558271983515,-0.5696656600352232,0.11089976503216706,2.564073178256437,0.08566242731507946,0.14396601957058444,0.8141644908966816,-0.06363636363636363,0.5876,0.03127554432654111
IFSH,0.10087702905637992,1075.0,-59.13351542803923,4.605607157941127,-1.1535059136465522,0.02895121233089849,3.705087290110433,0.1598105586345622,0.1736199415675778,1.4356151731934486,0.423841059602649,0.47,-0.1668902629720455
IGAR,0.055376426757939835,448.0,72.17121092768394,0.47268055687741334,0.7224203052322922,0.0008654514851101961,6.16160090300453,0.3892805805539166,0.16890647429206115,0.06799014909059013,-0.2,0.7017,-0.5992809513146926
IIKP,,50.0,,,,,,,,,0.0,,
IKAI,-0.03980440911107554,21.0,120.59414043944254,-0.40058493224900865,0.8978658786774998,0.18706297206831893,0.4662571930314959,0.0025440550559648087,-0.19397169338886677,0.0,1.625,0.4506,0.32468830918131625
IKAN,,87.0,,,,,,,,,-0.3409090909090909,0.0513,
IKBI,0.05097095785016467,670.0,88.22938161313887,0.42965127950362725,-0.26439576885881133,0.0,3.481928757181443,0.09931222008211421,0.043081717947712705,0.36620925977876045,0.41350210970464135,0.8013,-0.1285046412107027
IKPM,,195.0,,,,,,,,,0.0,0.2759,
IMAS,0.002358675161939223,865.0,297.33155668395557,2.0837205944261252,-0.6990309709291279,0.6606055881871411,0.9649695905786243,0.0581912100619667,0.08425505097268739,0.1241851403901824,-0.19534883720930232,0.5538,3.5455034036152258
IMJS,0.011436739057991667,165.0,207.30361757176712,0.7184163001012069,0.5253108488625937,0.7913830667972251,0.7545014413395064,0.04556303246922885,0.1786281444797743,0.01964022877405481,-0.3843283582089552,0.5427,4.616718677202443
IMPC,6.515238942733931,1595.0,-96.38176764963514,9.096838464605955,0.5998012314456536,0.19925039787299967,2.4400650167276723,0.09000101095249409,0.24399488936211491,0.0,1.4166666666666667,0.3605,0.18432435158507554
INAF,-0.048174517295363595,126.0,-289.515506901696,-0.44844259880253007,-0.3853403324477439,1.414963363290674,0.1521970903195084,0.008620197478993128,-0.12451640531455231,0.0,0.0,0.4882,-0.9707268702718068
INAI,-2.419691225325664,179.0,-37.90370013002562,-0.08316150502924735,0.1159818592735466,0.5694650197627301,0.7429526775631481,0.020294464201258283,-0.0043652277576114945,0.0,0.12578616352201258,0.3595,9.158686794128199
INCF,,50.0,,,,,,,,,0.7857142857142857,0.0492,
INCI,,680.0,,,,,,,,,0.14285714285714285,0.1219,
INCO,0.0534706423046811,5425.0,-11.323431961797963,1.8453577833794175,1.7880247763248451,0.00046758417993064856,1.5840430385008868,0.03270783850789218,0.25618704912105505,0.3415108930377058,0.38392857142857145,0.4905,-0.03852581879726547
INDF,0.1176542555801317,7400.0,17.98583266672481,0.4737468892848914,-0.35167224970402255,0.34343270876114157,2.0294554754820653,0.23406108754955063,0.18084961175383105,0.23927587559933514,-0.08359133126934984,0.7711,0.3299133800931073
INDO,0.02824928048540675,174.0,45.250643185508366,1.3018777847797534,1.247165784690565,0.0008749028528297511,78.14849782901213,0.24556990175972684,0.13207997998926713,0.0,-0.08421052631578947,0.4868,-0.2545881238043948
INDR,-0.004059283627585425,2370.0,336.98290028450714,-1.0010031696164043,3.6309260360034235,0.1535736656084004,1.0123456948333267,0.022937617924669317,0.06282392855999629,0.0,0.01282051282051282,0.6375,0.2713659260639962
INDS,0.009960660903264551,278.0,87.61568355656156,2.213029993088945,0.6322983324875974,0.0542481280946602,2.6759238821233597,0.012394409271111951,-0.04936749328934006,0.5129780390004031,0.29906542056074764,0.5671,0.05657104848709553
INDX,,60.0,,,,,,,,,-0.3548387096774194,0.0096,
INDY,0.008155223483775667,2680.0,54.15331416738982,4.003797796673369,0.0939912513977965,0.38828025842614944,2.070939491578254,0.18837155032629713,0.09279962041399817,0.19735469940337344,0.977859778597786,0.5525,0.5376639253815347
INET,0.014366384461811372,232.0,-29.93098338272848,11.000545102042937,7.906120382148626,0.271074711460434,3.699115541514513,0.789078516204205,0.07532452102979445,0.024444011370541488,-0.1888111888111888,0.4223,-0.8104168924471635
INKP,0.03284067316521254,8400.0,180.26123060668985,0.3007984786629554,8.164844014920313,0.39151727490097576,2.733353609741652,0.05486373599169162,0.18015649848772422,0.03461336941061607,0.033846153846153845,0.7713,0.6201758548623846
INOV,,144.0,,,,,,,,,0.6551724137931034,0.2246,
INPC,-0.10354247289262812,142.0,33.20347615344908,-0.4223418181665577,2.140368742630507,0.006597930526100836,,0.20297761305677667,,0.0,-0.08974358974358974,0.6166,-1.5561822705364399
INPP,-0.11715312814499963,710.0,-27.759458124180426,-1.2691058794593886,-0.42221035626365333,0.22185239671147353,2.8356478490023016,0.07281034108339408,0.15617888061260793,1.8727001,-0.10126582278481013,0.5754,0.26505665506778087
INPS,-3.6105985966382588,685.0,-112.21944373503487,-1.4392348094075664,,0.3412798086900551,0.7196677391372748,0.03574159368989512,-0.018230658360054743,0.0,4.48,0.5676,-0.9606466178875536
INRU,,590.0,,,,,,,,,-0.11278195488721804,0.4503,
INTA,-0.00506876911290171,61.0,-1042.287340801106,-0.17240287860952674,0.5648209803821134,1.1960415888677058,0.7951980369697034,0.016594491069225243,0.008655065058696107,0.0,3.6923076923076925,0.5788,-1.4049424633131433
INTD,,288.0,,,,,,,,,0.5319148936170213,0.1626,
INTP,0.07661647369432666,5300.0,21.57846683582821,0.6851383082700605,0.7773774771567581,0.08935183783963478,1.4650393704057725,0.12938332149967144,0.08694638563082636,0.7797125043647574,-0.20300751879699247,0.6474,-0.054739352195168726
IOTF,,53.0,,,,,,,,,-0.3614457831325301,0.2374,
IPAC,,176.0,,,,,,,,,0.2571428571428571,0.154,
IPCC,0.29063881065792097,1175.0,-38.85394658974599,0.714041189900071,-0.01368163579132276,0.23253345453069754,3.8259561329736833,0.5430455065447914,0.27002420058332766,0.8838391329232324,0.08294930875576037,0.6784,-0.48624926914513744
IPCM,0.15505859279364934,304.0,-17.491544462682114,0.7350569388812151,-0.4922751703922257,0.023664835230536665,2.492768767607411,0.3116981296096428,0.06438772760041828,0.7401117117304534,0.0410958904109589,0.6969,-0.3812049868693729
IPOL,0.0014487643496847499,114.0,323.39073155514717,2.9876745762758934,0.0368680686918141,0.4371620022914853,1.194255522345571,0.04154721760618259,0.03359901517166236,0.0,-0.14285714285714285,0.5359,0.8774915041855157
IPPE,,14.0,,,,,,,,,0.0,0.0396,
IPTV,-0.008613645115579771,30.0,358.3763872806751,-0.42872843226422036,-1.9247579435428883,0.06937446774408035,2.7845679634644678,0.0021486920118092196,-0.02774116177884377,0.0,0.034482758620689655,0.587,0.07892929626800198
IRRA,0.10672530325578593,372.0,4.923706069413619,0.6603878791045444,0.03628529398693132,0.3851263463486282,1.405023857730137,0.04313149663737469,0.10230811295695688,0.0,-0.14678899082568808,0.5051,1.4878177173547664
IRSX,1.0145893007963673,372.0,-90.48313648359117,8.44375794586768,6.2456528108483385,0.004887407957241963,5.719295266788752,0.26926880359237276,0.039050713938566045,0.0497310949304907,2.206896551724138,0.3491,-0.32312059003862764
ISAP,,25.0,,,,,,,,,0.5625,0.0781,
ISAT,0.3664984368809732,2150.0,-46.56727283000504,0.741526928360441,1.1490823553819236,0.5113159984222866,0.6651130330291523,0.11410618712261712,0.20522094822842518,0.49339837006898135,-0.048672566371681415,0.593,1.4827778110512677
ISEA,,81.0,,,,,,,,,-0.03571428571428571,0.0973,
ISSP,0.04962979717275724,438.0,86.70937891146393,0.44847575170455345,0.9338932923222525,0.3421391497342812,2.0476931449925098,0.0651338774583845,0.18459381880413003,0.2639253561592393,0.10606060606060606,0.7371,0.5020382866322802
ITIC,,236.0,,,,,,,,,0.07272727272727272,0.2043,
ITMA,0.003140890303896822,1350.0,188.36684078003782,2.970778877899985,-1.3935953368616794,0.0612543491479254,0.5938401116983074,0.002074233675694494,0.22030068047515036,0.0,0.7880794701986755,0.414,0.07096024416973508
ITMG,0.07671703563597547,25075.0,22.815945931087153,0.670521035520584,-0.1584342820201025,0.03391155452768069,3.6128903607374867,0.31067808971617844,0.15331898379547287,0.5962162836273867,0.0580168776371308,0.7229,-0.34716634137843627
JARR,1.329517533688147,1925.0,-88.6547786851012,4.5341274305592405,0.969018913678863,0.4219108929988863,3.9543629071774613,0.11162374944375442,0.15905240223739817,0.19731613917320195,1.75,0.4428,0.6300686336689552
JAST,,85.0,,,,,,,,,-0.11458333333333333,0.0684,
JATI,,100.0,,,,,,,,,-0.3150684931506849,0.2717,
JAWA,-0.09034451509174478,131.0,-37.66286936254593,-2.210132588125137,-2.0689669521943843,0.25199819177425914,0.8809291680838461,4.22648716770361e-05,-0.012880917310590727,0.0,-0.11486486486486487,0.609,0.7544531533901765
JAYA,0.06398627378088063,134.0,25.242885950320527,0.7730734930791205,2.2106913935062282,0.49724555471605203,0.4407554658140023,0.0107218693433036,0.25822105928651873,0.7435364248054254,0.425531914893617,0.5227,1.5784200687023089
JECC,0.05071870783101146,630.0,90.44127631339029,0.4218163293388621,1.4014674649575487,0.4532686250530307,1.2391533259729874,0.06608465870935311,0.06700959341961071,0.34516686229673443,-0.24096385542168675,0.6743,1.161061007276528
JGLE,-0.08220885231183861,97.0,-51.12582701041044,-3.951266357703494,-2.4716636197440587,0.1372307105754817,0.826210497706252,0.004657763060632904,-0.14626416290309802,0.0,9.777777777777779,0.4679,0.1857883989904368
JIHD,-0.017478744566873025,430.0,251.57821386820723,-0.35913653547479235,1.8193435667754412,0.09139032906882515,0.8594662150578184,0.08250914546457697,-0.037501409372015286,0.0,-0.312,0.5314,0.017913603188603924
JKON,0.035882519651336,89.0,131.05058849804536,0.40505747014194116,,0.008254569825928438,2.2141241741314346,0.07905139462422876,0.0773362058494308,0.11731212443117088,0.14102564102564102,0.7459,-0.09726017746670397
JMAS,,228.0,,,,,,,,,0.6888888888888889,0.2086,
JPFA,0.2816370977217595,2200.0,-19.702413443494162,0.42728622357217705,0.9679905349754111,0.2086753249341813,1.7868747895416006,0.0470239192682367,0.13736456264172053,0.3504374489461305,0.38801261829652994,0.7538,0.30954775718831923
JRPT,0.15987106239568308,1080.0,-20.901928115335547,0.7757326662287066,0.11964023591070122,0.00020273843927774655,1.25864350650468,0.11219002156957114,0.4247406351537922,0.2869698581461215,0.44,0.6441,-0.16129189914990233
JSKY,,52.0,,,,,,,,,0.0,0.0845,
JSMR,0.0525064983761237,2780.0,83.74852113540685,0.4376762432198276,-0.37281654483172366,0.46927765405682614,0.5802603388483706,0.03620636316287125,0.36510717423383005,0.3169997177547639,-0.21910112359550563,0.7089,1.8752535757382078
JSPT,0.18655492578605562,1390.0,-20.56420899608071,0.6591352921068419,1.7405541273591347,0.35866335174837377,1.733685302920687,0.28059705656119605,0.37042578819148947,0.1527868716812895,-0.6642512077294686,0.7168,0.20081699572237222
JTPE,0.6470890580093485,600.0,-65.9623814992812,1.0349785438498773,-0.7692315609573767,0.0030392055335424517,1.6680090832974541,0.3221271718548547,0.06063551406224689,0.6891726827004129,1.2388059701492538,0.6062,-0.6053561260015046
KAEF,-0.20361615866519392,460.0,-31.160446120873882,-0.8041284005887358,0.8474837487689989,0.48179275790451465,1.0340952827740821,0.030308219487215564,0.02347017714002912,0.0,-0.1559633027522936,0.5039,3.7645940319688416
KAQI,,97.0,,,,,,,,,0.94,0.1893,
KARW,0.0002400113406389537,212.0,-562.7476645483137,15.097098944997347,3.5540116279069767,0.0018683031996040492,0.12424564027094834,0.21486078005353645,0.23790353490535518,0.0,-0.6580645161290323,0.5446,0.08288390385598475
KAYU,,18.0,,,,,,,,,0.0,0.0053,
KBAG,,51.0,,,,,,,,,0.7,0.3037,
KBLI,0.03162757100994648,334.0,116.04520570926411,0.5256039608647285,-0.14502922321662212,0.03284092820415037,7.027117884972024,0.03473583937004009,0.04151017384755226,0.4056284638912145,-0.0972972972972973,0.6804,-0.0022913777128823385
KBLM,,302.0,,,,,,,,,-0.06790123456790123,0.2834,
KBLV,0.00038483025127028286,159.0,388.1335702027444,8.461886163653062,0.6261584193040741,,0.19550945710968828,0.10938062657544112,-7.562162162162162,0.0,0.6736842105263158,0.3192,-0.15095924795492818
KBRI,,50.0,,,,,,,,,0.0,0.3412,
KDSI,,456.0,,,,,,,,,-0.04602510460251046,0.4353,
KDTN,,424.0,,,,,,,,,2.5041322314049586,0.3786,
KEEN,0.03290810832959078,910.0,-3.387588686693604,2.5260676306326086,-0.374128939949669,0.28138085241123173,1.555183653497619,0.004228918305080334,0.46165917473446083,0.2940774092246981,0.14465408805031446,0.5418,0.5558840150277463
KEJU,0.7944341948279783,595.0,-74.48208486492469,1.4999107873569435,-0.10333913962274179,0.07473380008451347,1.7721248373456853,0.12456112559701818,0.12410733578084863,0.5198220650235037,-0.032520325203252036,0.4582,-0.07814706183822287
KETR,0.07527861378169068,575.0,-25.897373021409482,1.877045990832116,,0.26950584187679943,2.328981748994093,0.011761366849208449,0.2843601954521973,0.0,1.1139705882352942,0.5296,0.46216889427534646
KIAS,-0.006307851731491591,21.0,125.52185106407055,-2.418549629897386,0.02481438061742868,0.024505836617148676,1.7541638207324122,0.02906481535499679,-0.09764192264138849,0.0,0.0,0.5837,-0.006078898387069399
KICI,,195.0,,,,,,,,,0.7256637168141593,0.031,
KIJA,0.01697054839683908,127.0,129.18452439248134,0.8704569182592607,-6.449840432912446,0.326132219676138,5.647921635721152,0.21494980568829747,0.20027308504935704,0.17931881612292389,-0.36180904522613067,0.7584,0.2738841633934755
KING,,276.0,,,,,,,,,0.2897196261682243,0.4267,
KINO,0.11428318740658867,1300.0,2.4654879113003902,0.646660250324148,1.283742575918765,0.30351267929567916,0.6909515933451031,0.03940113960198914,0.08032034589087012,0.28849055033252563,0.18181818181818182,0.6542,0.6713724968268626
KIOS,0.006901158464658108,99.0,29.430474135966644,6.711485424010068,0.6031519938378713,,4.302986503641259,0.0035901805716298807,-0.1748947139986862,0.0,0.3561643835616438,0.3167,-0.0039012224183741593
KJEN,,143.0,,,,,,,,,0.3364485981308411,0.0481,
KKES,,74.0,,,,,,,,,1.3870967741935485,0.0952,
KKGI,0.013724095307324458,278.0,90.99797053248759,1.5497887525275382,0.34232952758975443,0.014801459324508727,4.133761695374248,0.25668052806113756,0.10970556030385802,2.0835885940051644,-0.16265060240963855,0.6137,-0.2913398437639224
